,Unnamed: 0.1,Unnamed: 0,Text,Bold/Not,Font Size,Words,Nouns,Verbs,Digits,Punctuations,Enumeration,Text Case,Label
8838,8838,6114,Unlimited.,0.0,10.0,2,0,1,0,1,0,4,0
8839,8839,18349,"e. For critical response, disinfecting, personal protection, and pandemic or epidemic related Services or Products, DAVACO doesnot warrant or guarantee protection from, or elimination of, bacteria, virus or other biological components.",0.0,9.0,39,15,0,0,1,0,3,0
8840,8840,2610,is  made  and  entered  into  this  5,0.0,10.0,7,0,3,1,0,0,2,0
8841,8841,14423,MASTER SERVICEAGREEMENT,1.0,12.0,2,2,0,0,0,0,1,0
8842,8842,16311," CrowdEngine will permit access to theSubscription Services by Customer only over the Internet using Administrative Accounts assigned byCrowdEngine to authorized Customer employees. Administrative Accounts will be deemed the Conï¬dentialInformation of CrowdEngine. Accordingly, no Administrative Account may be shared by Customer or Customeremployees with any other individual not assigned such an Administrative Account by CrowdEngine, except that",0.0,10.0,60,19,9,0,2,0,3,0
8843,8843,2686,15. SEVERABILITY,1.0,12.0,3,1,0,1,1,1,1,1
8844,8844,16758,13.6  Notices.,1.0,10.0,3,1,0,1,1,0,3,0
8845,8845,13914,SLA 1 - Help Desk Call Answer,0.0,12.0,7,5,0,1,0,0,3,0
8846,8846,13916,SLA 3 - Network Availability,0.0,12.0,5,3,0,1,0,0,3,0
8847,8847,17671,Type of Business: In Business Since:,0.0,10.0,8,3,0,0,0,0,3,0
8848,8848,6665,12) No Warranty,0.0,9.0,4,1,0,1,0,0,3,1
8849,8849,4209,SECTION 5 Force Majeure,1.0,10.0,4,3,0,1,0,0,3,1
8850,8850,1483,Resolution norms for different hardware problems will depend on the SLAs with respective vendors.,0.0,11.0,15,6,1,0,1,0,3,0
8851,8851,6626,"design services, the Subcontractor shall provide those design services necessary tosatisfactorily complete the Subcontract Work. Design services provided by the Subcontractorshall be procured from licensed design professionals retained by the Subcontractor aspermitted by the law of the place where the Project is located (the â€œ",0.0,11.0,48,17,9,0,1,0,3,0
8852,8852,5808,XVI. EFFECTIVE DATE,1.0,12.0,4,3,0,0,1,1,1,1
8853,8853,3364,Severely Errored Seconds of zero.,0.0,10.0,6,3,0,0,1,0,3,0
8854,8854,443,Matthew James ,0.0,11.0,2,2,0,0,0,0,4,0
8855,8855,1542,P3 - &gt; 04 Hrs,1.0,11.0,7,3,0,1,0,0,3,0
8856,8856,2940,attached hereto as,0.0,12.0,3,1,0,0,0,0,2,0
8857,8857,4810,: Although Savvy will make,0.0,12.0,5,1,1,0,0,0,3,0
8858,8858,3235,ARTICLE 1 Notices,1.0,12.0,3,1,0,1,0,0,3,1
8859,8859,678,"12.4. It  is  further  clarified  that  in  the  event  that  the  Advertiser  incurs  any  loss  of  credit,  or  any penalties or other regulatory liabilities, due to any act or omission of the Advertiser (including but not limited to providing incomplete details in the invoice, delay in payment of service fee beyond the stipulated time period), all such losses and interest thereon would be paid by the Advertiser and Flipkart shall not be liable for the same.  ",0.0,9.0,84,22,8,1,2,1,3,0
8860,8860,1615,3. DESCRIPTION OF SERVICES,1.0,9.0,5,3,0,1,1,1,1,1
8861,8861,7329,"authorized by County to contract with Independent Contractor, as set forth in Section 37.0herein, for the purpose of providing Services on behalf of the Independent Contractor",0.0,12.0,28,11,3,1,0,1,3,0
8862,8862,1911,Providers to the Customer in several diï¬€erent jurisdictions. This Agreement and the Orders shall be governedby and construed in accordance with the laws of the State of Texas (excluding principles of conï¬‚icts of lawsthat would require application of the substantive laws of another jurisdiction).,0.0,10.0,48,14,4,0,2,0,3,0
8863,8863,2459,11. SERVICES,1.0,11.0,3,1,0,1,1,1,1,1
8864,8864,3675,ARTICLE10 SURVIVABILITY,1.0,10.0,2,2,0,0,0,0,1,1
8865,8865,13333,"d) Subcontractors. NP may subcontract part or all of the Services to one or more third parties provided, however that NP shall beresponsible for, and shall guarantee, all work performed by any NP-designated subcontractor as if NP performed such workitself. Notwithstanding the foregoing, NP shall not delegate or",0.0,10.0,55,13,8,1,2,0,3,0
8866,8866,16514," The Receiving Party will use the same degree of care that ituses to protect the confidentiality of its own conï¬dential information of like kind (but not less than reasonablecare) (i) not to use any Conï¬dential Information of the Disclosing Party for any purpose outside the scope ofthis Agreement, and (ii) except as otherwise authorized by the Disclosing Party in writing, to limit access toand disclosure of Conï¬dential Information of the Disclosing Party to those of its and its Aï¬€iliates' employeesand contractors who need that access for purposes consistent with this Agreement and who have signedconfidentiality agreements with the Receiving Party containing protections no less stringent than those herein.Neither party will disclose the terms of this Agreement or any Service Order to any third party other than itsAï¬€iliates, legal counsel and accountants without the other party's prior written consent, provided that a partythat makes any such disclosure to its Aï¬€iliate, legal counsel or accountants will remain responsible for suchAï¬€iliate's, legal counsel's or accountant's compliance with this â€œConfidentiality&quot; section.",0.0,10.0,188,60,14,0,1,0,3,0
8867,8867,16529,"(a)Customer represents and warrants that it has obtained all material licenses, authorizations, approvals,",0.0,10.0,19,5,3,0,0,0,3,0
8868,8868,2599,"Forerunner Technologies, Inc. Subscribers or end-users whether on the network or onanother provider&#x27;s network.",0.0,10.0,22,10,0,0,2,0,3,0
8869,8869,1080,â€ means the date on which a period of thirty (30) days from the date of a valid invoice raised by,0.0,11.0,23,7,2,1,0,0,2,0
8870,8870,3700,ARTICLE10 Governing Law,1.0,12.0,3,3,0,0,0,0,4,1
8871,8871,2824,13.2.  Force majeure,0.0,10.0,4,2,0,1,1,1,3,0
8872,8872,425,"in respect of its subject matter. It supersedes all prior discussions, negotiations, understandings and agreements in respect of its subject matter. ",0.0,11.0,25,8,1,0,2,0,3,0
8873,8873,874,"  All Confidential  Information  exchanged  by  the  parties  is  subject  to  the export control and sanctions laws, regulations and orders of the United States, the European Union, and any other applicable jurisdiction that are  applicable  to  the  export  and  re-export  of  the  Confidential Information the  U.S.  Export Administration  Regulations,  U.S.  International  Traffic  in  Arms Regulations,  and  regulations  and  orders  administered  by  the  U.S. Treasury Departmentâ€™s Office of Foreign Assets Control (collectively, â€œ",0.0,9.0,79,37,4,0,1,0,3,0
8874,8874,1756,7. INSURANCE.,1.0,9.0,4,1,0,1,2,1,1,1
8875,8875,93,means the tax payable on taxable supplies under the A New Tax System (Goods and ,0.0,11.0,16,8,1,0,0,0,3,0
8876,8876,2365,9. WARRANTIES,1.0,12.0,3,1,0,1,1,1,1,1
8877,8877,13375,be  installed  in  a  professional  manner  in  accordance  with  enerally  applicable  industry  standards  and  inaccordance with the requirements of this a reement.,0.0,10.0,23,7,2,0,1,0,2,0
8878,8878,3907,ARTICLE14 Non-Solicitation,1.0,9.0,2,2,0,0,0,0,4,1
8879,8879,12140,1.4 Acceptable Use Policy. Customer agrees to be bound by DoITâ€™s Acceptable Use Policy which may befound at www.illinois.net.,0.0,10.0,21,8,4,1,2,0,3,0
8880,8880,5740,XV. CHANGES,1.0,12.0,3,2,0,0,1,1,1,1
8881,8881,18113,2. ENHANCEMENTS,1.0,12.0,3,1,0,1,1,1,1,1
8882,8882,2986,21. CONDITIONS FOR SERVICES AND PRODUCTS,1.0,11.0,7,5,0,1,1,1,1,1
8883,8883,7516,coverage speciï¬ed below:,0.0,12.0,4,2,0,0,0,0,2,0
8884,8884,4746,SECTION 16 RECITALS,1.0,11.0,3,2,0,1,0,0,1,1
8885,8885,12966,d. Time is of the essence of each and every obligation of Contractor under this Agreement.,0.0,11.0,17,5,1,0,1,0,3,0
8886,8886,3446,"important to keep working in the event of a power outage, such as a security system or a phone in anelevator. Unless otherwise agreed in a writing signed by the Parties, it is Customerâ€™s sole responsibility topurchase appropriate emergency power supply equipment to meet Customerâ€™s needs. Any emergencypower supply equipment supplied by Provider is provided on an as-is, where-is basis, subject to any andall limitations and faults of such emergency power supply equipment.",0.0,10.0,80,28,9,0,3,0,3,0
8887,8887,4021,SECTION 2 TERM,1.0,10.0,3,2,0,1,0,0,1,1
8888,8888,17564,"third  party,  and  in  connection  with  fulï¬lling  of  Fyberâ€™s  obligations  under  applicable  DataProtection Legislation.",0.0,10.0,16,7,0,0,1,0,3,0
8889,8889,9999,"means the ï¬xed period set out in the Order Form, commencing on the Eï¬€ective Date.",0.0,9.0,17,4,3,0,1,0,3,0
8890,8890,13491,"verbally  insulted,  abused,  or  harassed  any  of  its  employees,  contractors,  agents,  or  other  representatives,Customer  has  failed  to  respond  to  UniVoIP's  calls  or  email  attempts  to  contact  Customer  about  his/herAccount, Customer did not or will not reasonably comply or cooperate with any applicable law or regulations,UniVoIP  is  ordered  by  law  enforcement  or  other  government  agencies  to  suspend  or  terminate  Service  toCustomerâ€™s  Account,  Customer  brings  any  legal  action  or  proceeding,  including  without  limitation  in  anycourt,  regulatory,  or  administrative  body,  arbitral  body,  or  mediator,  against  UniVoIP,  or  participate  in  anyclass  action  lawsuit  against  UniVoIP,  Customer  makes  any  disparaging  statement  (whether  written,  oral,electronic,  or  otherwise)  against  UniVoIP,  its  Services,  or  its  employees,  contractors,  agents,  investors,aï¬€iliates, or other representatives, UniVoIP determines that such action is necessary to protect, maintain, orimprove the Services; to prevent fraud or misrepresentation by aï¬€irmative acts and/or omissions; to protectUniVoIP, its customers, or other third parties aï¬€iliated with UniVoIP; or for any other good cause.",0.0,10.0,197,57,25,0,1,0,3,0
8891,8891,5161,5.1 Disclaimer of Actions Caused by and/or Under the Control of Third Parties.,1.0,10.0,14,6,1,1,1,0,3,0
8892,8892,222,"Upon receipt by Photomapping of the Service Provider Change Proposal, Photomapping shall review the content and shall as soon as reasonably practicable, and in any event within 14 days, notify Service Provider that it has elected to take one of the following courses of action: (i)",0.0,11.0,52,13,6,2,0,0,3,0
8893,8893,2562,13. RECITALS,1.0,10.0,3,1,0,1,1,1,1,1
8894,8894,10668,Account Opened Since:,0.0,10.0,4,1,1,0,0,0,4,0
8895,8895,4577,aircraft prebuy support services,0.0,12.0,4,4,0,0,0,0,2,0
8896,8896,4081,"If any provision of this agreement is held to be invalid by a court of competent jurisdiction, then theremaining provisions shall nevertheless remain in full force and effect. Globalink Inc. and Reselleragree to renegotiate in good faith any term held invalid and to be bound by mutually agreed substituteprovision.",0.0,12.0,52,14,10,0,2,0,3,0
8897,8897,3757,ARTICLE11 Proprietary Rights,1.0,10.0,3,3,0,0,0,0,4,1
8898,8898,681,are expressly set out in this Agreement.,0.0,10.0,8,1,2,0,1,0,3,0
8899,8899,2576,2. Non-Covered Services,1.0,10.0,4,1,0,1,1,1,3,1
8900,8900,14595,"8.1.2 such additional charges (if any) as are from time to time agreed in writing between the Parties, havingregard to any services provided by bluesource in addition to those speciï¬ed in a Work Order, payableat bluesourceâ€™s then current rates.",0.0,9.0,44,14,4,1,1,0,3,0
8901,8901,8000,"Content  Square  may  use  such  third-party  service  or  product  including  as  listed  in  the  List  of  Subprocessors,  insupport of the CS Solution and Additional Services. Content Square will remain responsible for the performance bysuch subcontractors, and their compliance with all obligations under this Agreement.",0.0,8.0,48,18,4,0,2,0,3,0
8902,8902,13989,6.2 Termination of Service Attachment,1.0,12.0,5,3,0,1,0,0,3,0
8903,8903,502,10. INTELLECTUAL PROPERTY PROTECTION.,1.0,10.0,6,3,0,1,2,1,1,1
8904,8904,3066,22. Notices,1.0,10.0,3,1,0,1,1,1,3,1
8905,8905,4367,SECTION 8 Miscellaneous Provisions,1.0,11.0,4,2,0,1,0,0,3,1
8906,8906,5241,V. Payments,1.0,9.0,2,1,0,1,0,1,4,1
8907,8907,14086,IntraLATA ,1.0,12.0,1,1,0,0,0,0,4,0
8908,8908,2427,10. SURVIVABILITY,1.0,12.0,3,1,0,1,1,1,1,1
8909,8909,17524,Personal  Information,1.0,10.0,2,1,0,0,0,0,4,0
8910,8910,654,10.  Limitation  of  Liability:,1.0,9.0,6,2,0,1,1,1,3,1
8911,8911,229,"1.5  Intellectual  Property  means  any  copyrighted  material,  including  but  not  limited  to  any  and  all  computer  software  andcode,  assemblers,  compilers,  operating  environments,  utilities,  passcodes,  ï¬xes,  diagnostics,  ï¬rmware,  tools,  source  code(but  only  if  source  code  is  speciï¬cally  licensed  under  this  Agreement),  object  code  or  other  executable  code  includingassociated  data  ï¬les,  data  (including  image  and  sound  data),  design  tools,  user  interfaces,  templates,  menus,  buttons  andicons, and related Documentation.",0.0,8.0,91,35,8,1,1,0,3,0
8912,8912,6455,Termination for Cause: ,1.0,9.0,4,2,0,0,0,0,3,0
8913,8913,7518,"replacement cost basis on all software and equipment and other valuablesbeing installed or put into operation for damage, or loss during shipping,installation, and operation, until such time as the County accepts the workas complete and takes full title to the installed property. In the event that itis necessary to make a claim under this policy, the Independent Contractorshall be responsible for any deductibles or self- insured retentions, and any",0.0,12.0,77,23,8,0,1,0,3,0
8914,8914,4094,"traditional 911 or E911 service as described on our website page for E911 Service and below.Reseller shall inform any household residents, guests and other third",0.0,12.0,26,8,3,1,0,0,3,0
8915,8915,8054,9. WARRANTIES,1.0,8.0,3,1,0,1,1,1,1,1
8916,8916,10891,17.  Right to Audit,1.0,6.0,5,0,1,1,1,1,3,1
8917,8917,16544,"notwithstanding any other obligations Customer may have pursuant to Applicable Laws, Customer will,",0.0,10.0,15,6,2,0,0,0,3,0
8918,8918,4863,Aircraft is safe to ï¬‚y and whether or not Client is comfortable,0.0,12.0,12,2,3,0,0,0,3,0
8919,8919,400,18. General ,1.0,11.0,1,1,0,1,1,1,4,1
8920,8920,3486,ARTICLE6 Use of Outside Market,1.0,10.0,5,4,0,0,0,0,3,1
8921,8921,3338,2.1 Provisioning Intervals. The following Provisioning Intervals shall apply to the following Services,0.0,10.0,14,4,3,1,1,0,3,0
8922,8922,773,9. FORCE MAJEURE.,0.0,10.0,5,2,0,1,2,1,1,1
8923,8923,1819,6. Confidentiality,1.0,11.0,3,1,0,1,1,1,3,1
8924,8924,6825,15) Proprietary Rights,0.0,9.0,4,2,0,1,0,0,3,1
8925,8925,15492,21.  JURISDICTION; VENUE; WAIVER OF JURY TRIAL. ,1.0,8.0,11,6,0,1,2,1,1,1
8926,8926,2236,6. General Pricing and Fees,1.0,11.0,6,3,0,1,1,1,3,1
8927,8927,152,"9.1  Qubit  shall,  subject  to  clause  9.3,  defend  the  Customer,  its  officers,  directors  and  employees  against  any  claim  that  the  Products  (including  the",0.0,8.0,28,7,3,2,0,0,3,0
8928,8928,1845,". Section 9.1 notwithstanding each Receiving Party maydistribute  Proprietary  Information  to  those  of  its  Representatives  as  are  reasonably  necessary  to  fulï¬ll  orenforce  its  obligations  under  this  Agreement  and  who  are  under  obligations  of  use  and  conï¬dentiality  withrespect  to  the  Proprietary  Information  no  less  restrictive  than  those  set  forth  in  this  Agreement.  EachReceiving Party shall use the Proprietary Information of the Disclosing Party only as is reasonably necessaryto  fulï¬ll  or  enforce  its  obligations  under  this  Agreement,  unless  otherwise  authorized  in  writing  by  theDisclosing Party. Additionally, each Provider may provide any of its customers or potential customers who arebound by a non-disclosure agreement the name of the Customer and a description of the services provided bythe Providers to the Customer.",0.0,10.0,123,35,17,1,4,0,3,0
8929,8929,2437,"10. Warranties, Disclaimer and Remedies",1.0,10.0,7,3,0,1,1,1,3,1
8930,8930,2803,11.1.  Termination by Either Party.,0.0,10.0,7,3,0,1,2,1,3,0
8931,8931,375,12 INSURANCE:,0.0,8.0,3,1,0,1,0,0,1,1
8932,8932,8277,SECTION 7. CONFIDENTIALITY,1.0,10.0,4,2,0,1,1,1,1,1
8933,8933,7209,23) WAIVER OF COMPLIANCE,0.0,11.0,5,3,0,1,0,0,1,1
8934,8934,472,3. Payment Terms.,1.0,9.0,5,2,0,1,2,1,3,1
8935,8935,445,contain/incorporate the Material.,0.0,10.0,4,1,1,0,1,0,3,0
8936,8936,2908,19. Termination Liability,1.0,9.0,4,2,0,1,1,1,3,1
8937,8937,3046,22. FORCE MAJEURE,1.0,11.0,4,2,0,1,1,1,1,1
8938,8938,2140,4. Governing Law,1.0,11.0,4,1,1,1,1,1,3,1
8939,8939,563,Price AUD$ (Firm for Task Order) ,1.0,11.0,9,5,0,0,0,0,3,0
8940,8940,4734,5.  Aircraft Maintenance Record Entries,1.0,12.0,6,4,0,1,1,1,3,1
8941,8941,6002,are up to date with their latest price list.,0.0,10.0,10,3,1,0,1,0,2,0
8942,8942,892,1. Fees for Services.,0.0,11.0,6,2,0,1,2,1,3,0
